TID	familyID	evidence	value	rank	description	note
2145	Cluster_95	priority_score	0.6362057610943264	0.6362057610943264	meta ranking based on multiple evidences	CD_vs_nonIBD
2146	Cluster_432	DNA_within_phenotype_abundance	932.8534479411766	0.5220125786163522	ranking based on single evidence	CD_vs_nonIBD
2147	Cluster_432	DNA_within_phenotype_prevalence	0.9117647058823529	0.6306370794559771	ranking based on single evidence	CD_vs_nonIBD
2148	Cluster_432	MaAsLin2_DA__mean_log	3.1262386400320823	0.6443046820405312	ranking based on single evidence	CD_vs_nonIBD
2149	Cluster_432	MaAsLin2_DA__qvalue	4.74675407673545e-05	0.8075577326801959	ranking based on single evidence	CD_vs_nonIBD
2150	Cluster_432	priority_score	0.63575589522427	0.63575589522427	meta ranking based on multiple evidences	CD_vs_nonIBD
2151	Cluster_746	DNA_within_phenotype_abundance	2075.6229705882356	0.9105520614954578	ranking based on single evidence	CD_vs_nonIBD
2152	Cluster_746	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2153	Cluster_746	MaAsLin2_DA__mean_log	-3.067144943716767	0.5988819007686932	ranking based on single evidence	CD_vs_nonIBD
2154	Cluster_746	MaAsLin2_DA__qvalue	0.00126691089786087	0.42617214835549333	ranking based on single evidence	CD_vs_nonIBD
2155	Cluster_746	priority_score	0.6352858885643885	0.6352858885643885	meta ranking based on multiple evidences	CD_vs_nonIBD
2156	Cluster_399	DNA_within_phenotype_abundance	2026.4354705882356	0.8979734451432565	ranking based on single evidence	CD_vs_nonIBD
2157	Cluster_399	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2158	Cluster_399	MaAsLin2_DA__mean_log	-2.766517981165567	0.4388539482879106	ranking based on single evidence	CD_vs_nonIBD
2159	Cluster_399	MaAsLin2_DA__qvalue	0.000359750008863781	0.5794261721483555	ranking based on single evidence	CD_vs_nonIBD
2160	Cluster_399	priority_score	0.6349184579449204	0.6349184579449204	meta ranking based on multiple evidences	CD_vs_nonIBD
2161	Cluster_424	DNA_within_phenotype_abundance	2313.182794117647	0.9713487071977638	ranking based on single evidence	CD_vs_nonIBD
2162	Cluster_424	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2163	Cluster_424	MaAsLin2_DA__mean_log	-2.731630713769504	0.4206848357791754	ranking based on single evidence	CD_vs_nonIBD
2164	Cluster_424	MaAsLin2_DA__qvalue	0.000350287498086423	0.5836249125262422	ranking based on single evidence	CD_vs_nonIBD
2165	Cluster_424	priority_score	0.6347294942443632	0.6347294942443632	meta ranking based on multiple evidences	CD_vs_nonIBD
2166	Cluster_1482	DNA_within_phenotype_abundance	1566.6415588235297	0.7728860936408106	ranking based on single evidence	CD_vs_nonIBD
2167	Cluster_1482	DNA_within_phenotype_prevalence	1.0	1.0	ranking based on single evidence	CD_vs_nonIBD
2168	Cluster_1482	MaAsLin2_DA__mean_log	-2.9794675046474826	0.5604472396925227	ranking based on single evidence	CD_vs_nonIBD
2169	Cluster_1482	MaAsLin2_DA__qvalue	0.000996791260986762	0.4489153254023793	ranking based on single evidence	CD_vs_nonIBD
2170	Cluster_1482	priority_score	0.634343425001607	0.634343425001607	meta ranking based on multiple evidences	CD_vs_nonIBD
2171	Cluster_330	DNA_within_phenotype_abundance	1450.9105710294116	0.7554157931516422	ranking based on single evidence	CD_vs_nonIBD
2172	Cluster_330	DNA_within_phenotype_prevalence	0.9117647058823529	0.6306370794559771	ranking based on single evidence	CD_vs_nonIBD
2173	Cluster_330	MaAsLin2_DA__mean_log	3.1489262001398433	0.6582809224318659	ranking based on single evidence	CD_vs_nonIBD
2174	Cluster_330	MaAsLin2_DA__qvalue	0.000514081298450604	0.5325402379286214	ranking based on single evidence	CD_vs_nonIBD
2175	Cluster_330	priority_score	0.6342790051101506	0.6342790051101506	meta ranking based on multiple evidences	CD_vs_nonIBD
2176	Cluster_1031	DNA_within_phenotype_abundance	2038.1414117647064	0.9021663172606569	ranking based on single evidence	CD_vs_nonIBD
2177	Cluster_1031	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2178	Cluster_1031	MaAsLin2_DA__mean_log	-4.23370154413834	0.9937106918238994	ranking based on single evidence	CD_vs_nonIBD
2179	Cluster_1031	MaAsLin2_DA__qvalue	0.00394242678467299	0.33170048985304407	ranking based on single evidence	CD_vs_nonIBD
2180	Cluster_1031	priority_score	0.6337702707695875	0.6337702707695875	meta ranking based on multiple evidences	CD_vs_nonIBD
2181	Cluster_184	DNA_within_phenotype_abundance	1012.9693494117646	0.5744234800838575	ranking based on single evidence	CD_vs_nonIBD
2182	Cluster_184	DNA_within_phenotype_prevalence	0.8529411764705882	0.4574087329992842	ranking based on single evidence	CD_vs_nonIBD
2183	Cluster_184	MaAsLin2_DA__mean_log	3.2761583622756167	0.750524109014675	ranking based on single evidence	CD_vs_nonIBD
2184	Cluster_184	MaAsLin2_DA__qvalue	7.52165721642045e-06	0.9489153254023793	ranking based on single evidence	CD_vs_nonIBD
2185	Cluster_184	priority_score	0.6335789121687951	0.6335789121687951	meta ranking based on multiple evidences	CD_vs_nonIBD
2186	Cluster_478	DNA_within_phenotype_abundance	864.1717945588235	0.46540880503144655	ranking based on single evidence	CD_vs_nonIBD
2187	Cluster_478	DNA_within_phenotype_prevalence	0.8823529411764706	0.5468861846814602	ranking based on single evidence	CD_vs_nonIBD
2188	Cluster_478	MaAsLin2_DA__mean_log	3.370021915614841	0.806429070580014	ranking based on single evidence	CD_vs_nonIBD
2189	Cluster_478	MaAsLin2_DA__qvalue	1.62197892988972e-05	0.9111266620013996	ranking based on single evidence	CD_vs_nonIBD
2190	Cluster_478	priority_score	0.6334366251442669	0.6334366251442669	meta ranking based on multiple evidences	CD_vs_nonIBD
2191	Cluster_21	DNA_within_phenotype_abundance	6324.754775000001	0.9986023759608665	ranking based on single evidence	CD_vs_nonIBD
2192	Cluster_21	DNA_within_phenotype_prevalence	0.8382352941176471	0.4169649248389406	ranking based on single evidence	CD_vs_nonIBD
2193	Cluster_21	MaAsLin2_DA__mean_log	3.1398586524092114	0.6533892382948987	ranking based on single evidence	CD_vs_nonIBD
2194	Cluster_21	MaAsLin2_DA__qvalue	0.000120554020162555	0.7211336599020294	ranking based on single evidence	CD_vs_nonIBD
2195	Cluster_21	priority_score	0.6332250383725181	0.6332250383725181	meta ranking based on multiple evidences	CD_vs_nonIBD
2196	Cluster_406	DNA_within_phenotype_abundance	1972.0023529411765	0.8798043326345213	ranking based on single evidence	CD_vs_nonIBD
2197	Cluster_406	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2198	Cluster_406	MaAsLin2_DA__mean_log	-2.8674475864268976	0.4947589098532495	ranking based on single evidence	CD_vs_nonIBD
2199	Cluster_406	MaAsLin2_DA__qvalue	0.000636276444647897	0.5055983205038489	ranking based on single evidence	CD_vs_nonIBD
2200	Cluster_406	priority_score	0.6331565835730856	0.6331565835730856	meta ranking based on multiple evidences	CD_vs_nonIBD
2201	Cluster_587	DNA_within_phenotype_abundance	1126.7051114705882	0.6470999301187981	ranking based on single evidence	CD_vs_nonIBD
2202	Cluster_587	DNA_within_phenotype_prevalence	0.8676470588235294	0.5035790980672871	ranking based on single evidence	CD_vs_nonIBD
2203	Cluster_587	MaAsLin2_DA__mean_log	3.001285893858761	0.570230607966457	ranking based on single evidence	CD_vs_nonIBD
2204	Cluster_587	MaAsLin2_DA__qvalue	4.43839084915245e-06	0.966410076976907	ranking based on single evidence	CD_vs_nonIBD
2205	Cluster_587	priority_score	0.6329538941417651	0.6329538941417651	meta ranking based on multiple evidences	CD_vs_nonIBD
2206	Cluster_1151	DNA_within_phenotype_abundance	1038.8350286764705	0.589098532494759	ranking based on single evidence	CD_vs_nonIBD
2207	Cluster_1151	DNA_within_phenotype_prevalence	0.8529411764705882	0.4574087329992842	ranking based on single evidence	CD_vs_nonIBD
2208	Cluster_1151	MaAsLin2_DA__mean_log	3.2558782490376665	0.7372466806429071	ranking based on single evidence	CD_vs_nonIBD
2209	Cluster_1151	MaAsLin2_DA__qvalue	1.4077306908095e-05	0.9219734079776067	ranking based on single evidence	CD_vs_nonIBD
2210	Cluster_1151	priority_score	0.6324345183565303	0.6324345183565303	meta ranking based on multiple evidences	CD_vs_nonIBD
2211	Cluster_570	DNA_within_phenotype_abundance	993.7045161764703	0.5632424877707897	ranking based on single evidence	CD_vs_nonIBD
2212	Cluster_570	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2213	Cluster_570	MaAsLin2_DA__mean_log	3.700071586705045	0.9371069182389937	ranking based on single evidence	CD_vs_nonIBD
2214	Cluster_570	MaAsLin2_DA__qvalue	0.000415360546484817	0.5559832050384884	ranking based on single evidence	CD_vs_nonIBD
2215	Cluster_570	priority_score	0.6315651681908632	0.6315651681908632	meta ranking based on multiple evidences	CD_vs_nonIBD
2216	Cluster_223	DNA_within_phenotype_abundance	2042.8500999999999	0.9042627533193571	ranking based on single evidence	CD_vs_nonIBD
2217	Cluster_223	DNA_within_phenotype_prevalence	1.0	1.0	ranking based on single evidence	CD_vs_nonIBD
2218	Cluster_223	MaAsLin2_DA__mean_log	-2.68526781569431	0.41020265548567436	ranking based on single evidence	CD_vs_nonIBD
2219	Cluster_223	MaAsLin2_DA__qvalue	0.000409598807549002	0.5573827851644506	ranking based on single evidence	CD_vs_nonIBD
2220	Cluster_223	priority_score	0.6311346419420558	0.6311346419420558	meta ranking based on multiple evidences	CD_vs_nonIBD
2221	Cluster_82	DNA_within_phenotype_abundance	1241.3055601470585	0.6974143955276031	ranking based on single evidence	CD_vs_nonIBD
2222	Cluster_82	DNA_within_phenotype_prevalence	0.9117647058823529	0.6306370794559771	ranking based on single evidence	CD_vs_nonIBD
2223	Cluster_82	MaAsLin2_DA__mean_log	3.31380097240871	0.777078965758211	ranking based on single evidence	CD_vs_nonIBD
2224	Cluster_82	MaAsLin2_DA__qvalue	0.000699841799502938	0.4909027291812456	ranking based on single evidence	CD_vs_nonIBD
2225	Cluster_82	priority_score	0.6305667471953357	0.6305667471953357	meta ranking based on multiple evidences	CD_vs_nonIBD
2226	Cluster_110	DNA_within_phenotype_abundance	1204.8301008823528	0.6827393431167016	ranking based on single evidence	CD_vs_nonIBD
2227	Cluster_110	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2228	Cluster_110	MaAsLin2_DA__mean_log	2.8380680455414	0.4751921733053808	ranking based on single evidence	CD_vs_nonIBD
2229	Cluster_110	MaAsLin2_DA__qvalue	1.39136237176998e-05	0.92407277816655	ranking based on single evidence	CD_vs_nonIBD
2230	Cluster_110	priority_score	0.6305594532217902	0.6305594532217902	meta ranking based on multiple evidences	CD_vs_nonIBD
2231	Cluster_1361	DNA_within_phenotype_abundance	1401.4507058823528	0.7449336128581412	ranking based on single evidence	CD_vs_nonIBD
2232	Cluster_1361	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2233	Cluster_1361	MaAsLin2_DA__mean_log	-3.150588889311233	0.6596785464709993	ranking based on single evidence	CD_vs_nonIBD
2234	Cluster_1361	MaAsLin2_DA__qvalue	0.00114300492287806	0.4331700489853044	ranking based on single evidence	CD_vs_nonIBD
2235	Cluster_1361	priority_score	0.6300454212961326	0.6300454212961326	meta ranking based on multiple evidences	CD_vs_nonIBD
2236	Cluster_862	DNA_within_phenotype_abundance	1137.6478823529415	0.6533892382948987	ranking based on single evidence	CD_vs_nonIBD
2237	Cluster_862	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2238	Cluster_862	MaAsLin2_DA__mean_log	-3.8577060012570055	0.9657582110412299	ranking based on single evidence	CD_vs_nonIBD
2239	Cluster_862	MaAsLin2_DA__qvalue	0.00204365551721691	0.384184744576627	ranking based on single evidence	CD_vs_nonIBD
2240	Cluster_862	priority_score	0.6298472029682531	0.6298472029682531	meta ranking based on multiple evidences	CD_vs_nonIBD
2241	Cluster_225	DNA_within_phenotype_abundance	2133.86239	0.9294199860237596	ranking based on single evidence	CD_vs_nonIBD
2242	Cluster_225	DNA_within_phenotype_prevalence	1.0	1.0	ranking based on single evidence	CD_vs_nonIBD
2243	Cluster_225	MaAsLin2_DA__mean_log	-2.614918043091289	0.3836477987421384	ranking based on single evidence	CD_vs_nonIBD
2244	Cluster_225	MaAsLin2_DA__qvalue	0.000322832947198983	0.5969209237228832	ranking based on single evidence	CD_vs_nonIBD
2245	Cluster_225	priority_score	0.6291523067637483	0.6291523067637483	meta ranking based on multiple evidences	CD_vs_nonIBD
2246	Cluster_559	DNA_within_phenotype_abundance	1960.0212058823531	0.8770090845562544	ranking based on single evidence	CD_vs_nonIBD
2247	Cluster_559	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2248	Cluster_559	MaAsLin2_DA__mean_log	-2.9207439009017424	0.522711390635919	ranking based on single evidence	CD_vs_nonIBD
2249	Cluster_559	MaAsLin2_DA__qvalue	0.000862036753319956	0.470258922323303	ranking based on single evidence	CD_vs_nonIBD
2250	Cluster_559	priority_score	0.6287603962169711	0.6287603962169711	meta ranking based on multiple evidences	CD_vs_nonIBD
2251	Cluster_695	DNA_within_phenotype_abundance	1859.2335294117645	0.843466107617051	ranking based on single evidence	CD_vs_nonIBD
2252	Cluster_695	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2253	Cluster_695	MaAsLin2_DA__mean_log	-2.7635814028406713	0.4360587002096436	ranking based on single evidence	CD_vs_nonIBD
2254	Cluster_695	MaAsLin2_DA__qvalue	0.000350287498086423	0.5836249125262422	ranking based on single evidence	CD_vs_nonIBD
2255	Cluster_695	priority_score	0.6275319272643087	0.6275319272643087	meta ranking based on multiple evidences	CD_vs_nonIBD
2256	Cluster_657	DNA_within_phenotype_abundance	1063.8345954411764	0.6002795248078266	ranking based on single evidence	CD_vs_nonIBD
2257	Cluster_657	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2258	Cluster_657	MaAsLin2_DA__mean_log	2.9778283025807855	0.559748427672956	ranking based on single evidence	CD_vs_nonIBD
2259	Cluster_657	MaAsLin2_DA__qvalue	4.42289673714422e-05	0.8128061581525542	ranking based on single evidence	CD_vs_nonIBD
2260	Cluster_657	priority_score	0.6274489375236714	0.6274489375236714	meta ranking based on multiple evidences	CD_vs_nonIBD
2261	Cluster_463	DNA_within_phenotype_abundance	2416.5385000000006	0.9797344514325647	ranking based on single evidence	CD_vs_nonIBD
2262	Cluster_463	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2263	Cluster_463	MaAsLin2_DA__mean_log	-2.85190558144454	0.4835779175401817	ranking based on single evidence	CD_vs_nonIBD
2264	Cluster_463	MaAsLin2_DA__qvalue	0.000830865228109537	0.47515745276417076	ranking based on single evidence	CD_vs_nonIBD
2265	Cluster_463	priority_score	0.6274446378516833	0.6274446378516833	meta ranking based on multiple evidences	CD_vs_nonIBD
2266	Cluster_68	DNA_within_phenotype_abundance	904.000759705882	0.4975541579315164	ranking based on single evidence	CD_vs_nonIBD
2267	Cluster_68	DNA_within_phenotype_prevalence	0.9411764705882353	0.692555476020043	ranking based on single evidence	CD_vs_nonIBD
2268	Cluster_68	MaAsLin2_DA__mean_log	2.9605760493689535	0.5485674353598882	ranking based on single evidence	CD_vs_nonIBD
2269	Cluster_68	MaAsLin2_DA__qvalue	1.65026495950846e-05	0.9104268719384184	ranking based on single evidence	CD_vs_nonIBD
2270	Cluster_68	priority_score	0.6274436082898135	0.6274436082898135	meta ranking based on multiple evidences	CD_vs_nonIBD
2271	Cluster_687	DNA_within_phenotype_abundance	2095.612558823529	0.9161425576519916	ranking based on single evidence	CD_vs_nonIBD
2272	Cluster_687	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2273	Cluster_687	MaAsLin2_DA__mean_log	-3.2430587267906175	0.7232704402515723	ranking based on single evidence	CD_vs_nonIBD
2274	Cluster_687	MaAsLin2_DA__qvalue	0.00250723994485312	0.36738978306508047	ranking based on single evidence	CD_vs_nonIBD
2275	Cluster_687	priority_score	0.6271615778972467	0.6271615778972467	meta ranking based on multiple evidences	CD_vs_nonIBD
2276	Cluster_257	DNA_within_phenotype_abundance	2153.453323529412	0.9364081062194269	ranking based on single evidence	CD_vs_nonIBD
2277	Cluster_257	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2278	Cluster_257	MaAsLin2_DA__mean_log	-3.2373795115570516	0.7176799440950384	ranking based on single evidence	CD_vs_nonIBD
2279	Cluster_257	MaAsLin2_DA__qvalue	0.00262408365222356	0.36529041287613717	ranking based on single evidence	CD_vs_nonIBD
2280	Cluster_257	priority_score	0.6268873023410763	0.6268873023410763	meta ranking based on multiple evidences	CD_vs_nonIBD
2281	Cluster_357	DNA_within_phenotype_abundance	1920.0780588235295	0.8602375960866527	ranking based on single evidence	CD_vs_nonIBD
2282	Cluster_357	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2283	Cluster_357	MaAsLin2_DA__mean_log	-3.0500356680346723	0.5925925925925926	ranking based on single evidence	CD_vs_nonIBD
2284	Cluster_357	MaAsLin2_DA__qvalue	0.00130256998978474	0.42477256822953113	ranking based on single evidence	CD_vs_nonIBD
2285	Cluster_357	priority_score	0.6263637486619451	0.6263637486619451	meta ranking based on multiple evidences	CD_vs_nonIBD
2286	Cluster_1006	DNA_within_phenotype_abundance	943.7575114705883	0.5296995108315863	ranking based on single evidence	CD_vs_nonIBD
2287	Cluster_1006	DNA_within_phenotype_prevalence	0.8676470588235294	0.5035790980672871	ranking based on single evidence	CD_vs_nonIBD
2288	Cluster_1006	MaAsLin2_DA__mean_log	3.2109109099536592	0.6988120195667366	ranking based on single evidence	CD_vs_nonIBD
2289	Cluster_1006	MaAsLin2_DA__qvalue	1.466665111212e-05	0.9209237228831351	ranking based on single evidence	CD_vs_nonIBD
2290	Cluster_1006	priority_score	0.625927701417012	0.625927701417012	meta ranking based on multiple evidences	CD_vs_nonIBD
2291	Cluster_365	DNA_within_phenotype_abundance	799.8601938235296	0.413696715583508	ranking based on single evidence	CD_vs_nonIBD
2292	Cluster_365	DNA_within_phenotype_prevalence	0.9264705882352942	0.6639226914817467	ranking based on single evidence	CD_vs_nonIBD
2293	Cluster_365	MaAsLin2_DA__mean_log	3.186418490036483	0.6806429070580013	ranking based on single evidence	CD_vs_nonIBD
2294	Cluster_365	MaAsLin2_DA__qvalue	3.22039649084706e-06	0.9790062981105668	ranking based on single evidence	CD_vs_nonIBD
2295	Cluster_365	priority_score	0.6236287711206363	0.6236287711206363	meta ranking based on multiple evidences	CD_vs_nonIBD
2296	Cluster_114	DNA_within_phenotype_abundance	1206.0769655882355	0.6848357791754018	ranking based on single evidence	CD_vs_nonIBD
2297	Cluster_114	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2298	Cluster_114	MaAsLin2_DA__mean_log	3.0050807348800594	0.5716282320055905	ranking based on single evidence	CD_vs_nonIBD
2299	Cluster_114	MaAsLin2_DA__qvalue	0.000192405661520037	0.6599020293911827	ranking based on single evidence	CD_vs_nonIBD
2300	Cluster_114	priority_score	0.6233173368208706	0.6233173368208706	meta ranking based on multiple evidences	CD_vs_nonIBD
2301	Cluster_58	DNA_within_phenotype_abundance	1733.223588235294	0.80083857442348	ranking based on single evidence	CD_vs_nonIBD
2302	Cluster_58	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2303	Cluster_58	MaAsLin2_DA__mean_log	-3.381784031904307	0.8141160027952481	ranking based on single evidence	CD_vs_nonIBD
2304	Cluster_58	MaAsLin2_DA__qvalue	0.00280750488270359	0.3624912526242127	ranking based on single evidence	CD_vs_nonIBD
2305	Cluster_58	priority_score	0.6232859993908905	0.6232859993908905	meta ranking based on multiple evidences	CD_vs_nonIBD
2306	Cluster_690	DNA_within_phenotype_abundance	2027.3913823529413	0.8986722571628232	ranking based on single evidence	CD_vs_nonIBD
2307	Cluster_690	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2308	Cluster_690	MaAsLin2_DA__mean_log	-2.8869762858072967	0.506638714185884	ranking based on single evidence	CD_vs_nonIBD
2309	Cluster_690	MaAsLin2_DA__qvalue	0.000888468820944118	0.4639608117564731	ranking based on single evidence	CD_vs_nonIBD
2310	Cluster_690	priority_score	0.6226848414528803	0.6226848414528803	meta ranking based on multiple evidences	CD_vs_nonIBD
2311	Cluster_138	DNA_within_phenotype_abundance	1471.7389635294114	0.7603074772886094	ranking based on single evidence	CD_vs_nonIBD
2312	Cluster_138	DNA_within_phenotype_prevalence	0.8823529411764706	0.5468861846814602	ranking based on single evidence	CD_vs_nonIBD
2313	Cluster_138	MaAsLin2_DA__mean_log	2.902366802036356	0.5150244584206848	ranking based on single evidence	CD_vs_nonIBD
2314	Cluster_138	MaAsLin2_DA__qvalue	9.09574336615238e-05	0.7452764170748776	ranking based on single evidence	CD_vs_nonIBD
2315	Cluster_138	priority_score	0.6223520106865318	0.6223520106865318	meta ranking based on multiple evidences	CD_vs_nonIBD
2316	Cluster_343	DNA_within_phenotype_abundance	798.9978141176471	0.4129979035639413	ranking based on single evidence	CD_vs_nonIBD
2317	Cluster_343	DNA_within_phenotype_prevalence	0.9264705882352942	0.6639226914817467	ranking based on single evidence	CD_vs_nonIBD
2318	Cluster_343	MaAsLin2_DA__mean_log	3.3832568160010923	0.8155136268343816	ranking based on single evidence	CD_vs_nonIBD
2319	Cluster_343	MaAsLin2_DA__qvalue	6.30102158206451e-05	0.7851644506648006	ranking based on single evidence	CD_vs_nonIBD
2320	Cluster_343	priority_score	0.6223396074874028	0.6223396074874028	meta ranking based on multiple evidences	CD_vs_nonIBD
2321	Cluster_202	DNA_within_phenotype_abundance	1217.4666197058827	0.6904262753319357	ranking based on single evidence	CD_vs_nonIBD
2322	Cluster_202	DNA_within_phenotype_prevalence	0.8529411764705882	0.4574087329992842	ranking based on single evidence	CD_vs_nonIBD
2323	Cluster_202	MaAsLin2_DA__mean_log	3.114006535910088	0.6345213137665968	ranking based on single evidence	CD_vs_nonIBD
2324	Cluster_202	MaAsLin2_DA__qvalue	4.3342018905099e-05	0.8184044786564031	ranking based on single evidence	CD_vs_nonIBD
2325	Cluster_202	priority_score	0.6218431805749558	0.6218431805749558	meta ranking based on multiple evidences	CD_vs_nonIBD
2326	Cluster_125	DNA_within_phenotype_abundance	2259.2425294117647	0.9608665269042628	ranking based on single evidence	CD_vs_nonIBD
2327	Cluster_125	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2328	Cluster_125	MaAsLin2_DA__mean_log	-2.801952716440929	0.45422781271837875	ranking based on single evidence	CD_vs_nonIBD
2329	Cluster_125	MaAsLin2_DA__qvalue	0.000663674000304476	0.49755073477956613	ranking based on single evidence	CD_vs_nonIBD
2330	Cluster_125	priority_score	0.6216966425113527	0.6216966425113527	meta ranking based on multiple evidences	CD_vs_nonIBD
2331	Cluster_85	DNA_within_phenotype_abundance	2434.567411764705	0.9818308874912649	ranking based on single evidence	CD_vs_nonIBD
2332	Cluster_85	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2333	Cluster_85	MaAsLin2_DA__mean_log	-3.455412139654775	0.8462613556953179	ranking based on single evidence	CD_vs_nonIBD
2334	Cluster_85	MaAsLin2_DA__qvalue	0.00425564724888599	0.3275017494751575	ranking based on single evidence	CD_vs_nonIBD
2335	Cluster_85	priority_score	0.6215535557012623	0.6215535557012623	meta ranking based on multiple evidences	CD_vs_nonIBD
2336	Cluster_403	DNA_within_phenotype_abundance	867.5899376470585	0.4689028651292802	ranking based on single evidence	CD_vs_nonIBD
2337	Cluster_403	DNA_within_phenotype_prevalence	0.9117647058823529	0.6306370794559771	ranking based on single evidence	CD_vs_nonIBD
2338	Cluster_403	MaAsLin2_DA__mean_log	3.1257229179851738	0.6436058700209644	ranking based on single evidence	CD_vs_nonIBD
2339	Cluster_403	MaAsLin2_DA__qvalue	3.18478140287073e-05	0.8586424072778167	ranking based on single evidence	CD_vs_nonIBD
2340	Cluster_403	priority_score	0.6214353855031285	0.6214353855031285	meta ranking based on multiple evidences	CD_vs_nonIBD
2341	Cluster_544	DNA_within_phenotype_abundance	1007.4156332352936	0.5695317959468903	ranking based on single evidence	CD_vs_nonIBD
2342	Cluster_544	DNA_within_phenotype_prevalence	0.9411764705882353	0.692555476020043	ranking based on single evidence	CD_vs_nonIBD
2343	Cluster_544	MaAsLin2_DA__mean_log	2.8969568388831233	0.5136268343815513	ranking based on single evidence	CD_vs_nonIBD
2344	Cluster_544	MaAsLin2_DA__qvalue	6.99807407894317e-05	0.7750174947515746	ranking based on single evidence	CD_vs_nonIBD
2345	Cluster_544	priority_score	0.6214086368786218	0.6214086368786218	meta ranking based on multiple evidences	CD_vs_nonIBD
2346	Cluster_1117	DNA_within_phenotype_abundance	802.9994608823531	0.4171907756813417	ranking based on single evidence	CD_vs_nonIBD
2347	Cluster_1117	DNA_within_phenotype_prevalence	0.8823529411764706	0.5468861846814602	ranking based on single evidence	CD_vs_nonIBD
2348	Cluster_1117	MaAsLin2_DA__mean_log	3.571913125185743	0.8979734451432565	ranking based on single evidence	CD_vs_nonIBD
2349	Cluster_1117	MaAsLin2_DA__qvalue	1.71473147096368e-05	0.9083275017494752	ranking based on single evidence	CD_vs_nonIBD
2350	Cluster_1117	priority_score	0.6211120200117979	0.6211120200117979	meta ranking based on multiple evidences	CD_vs_nonIBD
2351	Cluster_381	DNA_within_phenotype_abundance	924.8851239705883	0.5150244584206848	ranking based on single evidence	CD_vs_nonIBD
2352	Cluster_381	DNA_within_phenotype_prevalence	0.9117647058823529	0.6306370794559771	ranking based on single evidence	CD_vs_nonIBD
2353	Cluster_381	MaAsLin2_DA__mean_log	3.0561150289647716	0.5960866526904263	ranking based on single evidence	CD_vs_nonIBD
2354	Cluster_381	MaAsLin2_DA__qvalue	4.76958273470839e-05	0.8058082575227432	ranking based on single evidence	CD_vs_nonIBD
2355	Cluster_381	priority_score	0.6205445017476979	0.6205445017476979	meta ranking based on multiple evidences	CD_vs_nonIBD
2356	Cluster_30	DNA_within_phenotype_abundance	2290.2984117647056	0.9678546470999301	ranking based on single evidence	CD_vs_nonIBD
2357	Cluster_30	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2358	Cluster_30	MaAsLin2_DA__mean_log	-2.8617068617859367	0.48986722571628233	ranking based on single evidence	CD_vs_nonIBD
2359	Cluster_30	MaAsLin2_DA__qvalue	0.000961674056084477	0.4555633310006998	ranking based on single evidence	CD_vs_nonIBD
2360	Cluster_30	priority_score	0.6200048873177737	0.6200048873177737	meta ranking based on multiple evidences	CD_vs_nonIBD
2361	Cluster_589	DNA_within_phenotype_abundance	878.6266363235293	0.4758909853249476	ranking based on single evidence	CD_vs_nonIBD
