familyID	type	detail	mean_abundance	mean_prevalent_abundance	prevalence	total_abundance	total_samples
Cluster_1041	DNA-nonIBD_prevalence	0.5294117647058824	147.09088088235296	277.83833055555556	0.5294117647058824	5001.0899500000005	34
Cluster_1041	DNA-within-phenotype_abundance	964.5723848529412	964.5723848529412	1111.7105452542373	0.8676470588235294	65590.92217	68
Cluster_1041	DNA-within-phenotype_prevalence	0.8676470588235294	964.5723848529412	1111.7105452542373	0.8676470588235294	65590.92217	68
Cluster_1042	DNA-CD_abundance	779.1304660294117	779.1304660294117	913.4633049999999	0.8529411764705882	52980.87168999999	68
Cluster_1042	DNA-CD_prevalence	0.8529411764705882	779.1304660294117	913.4633049999999	0.8529411764705882	52980.87168999999	68
Cluster_1042	DNA_abundance	558.9234105882352	558.9234105882352	750.1340510526315	0.7450980392156863	57010.18788	102
Cluster_1042	DNA_prevalence	0.7450980392156863	558.9234105882352	750.1340510526315	0.7450980392156863	57010.18788	102
Cluster_1042	DNA-nonIBD_abundance	118.50929970588236	118.50929970588236	223.85089944444445	0.5294117647058824	4029.31619	34
Cluster_1042	DNA-nonIBD_prevalence	0.5294117647058824	118.50929970588236	223.85089944444445	0.5294117647058824	4029.31619	34
Cluster_1042	DNA-within-phenotype_abundance	779.1304660294117	779.1304660294117	913.4633049999999	0.8529411764705882	52980.87168999999	68
Cluster_1042	DNA-within-phenotype_prevalence	0.8529411764705882	779.1304660294117	913.4633049999999	0.8529411764705882	52980.87168999999	68
Cluster_1043	DNA_abundance	NaN	NaN	NaN	NaN	NaN	102
Cluster_1043	DNA_prevalence	NaN	NaN	NaN	NaN	NaN	102
Cluster_1044	DNA_abundance	NaN	NaN	NaN	NaN	NaN	102
Cluster_1044	DNA_prevalence	NaN	NaN	NaN	NaN	NaN	102
Cluster_1045	DNA_abundance	NaN	NaN	NaN	NaN	NaN	102
Cluster_1045	DNA_prevalence	NaN	NaN	NaN	NaN	NaN	102
Cluster_1046	DNA-CD_abundance	1341.891998382353	1341.891998382353	1600.8536121052632	0.8382352941176471	91248.65589000001	68
Cluster_1046	DNA-CD_prevalence	0.8382352941176471	1341.891998382353	1600.8536121052632	0.8382352941176471	91248.65589000001	68
Cluster_1046	DNA_abundance	949.8804668627452	949.8804668627452	1226.427944556962	0.7745098039215687	96887.80762	102
Cluster_1046	DNA_prevalence	0.7745098039215687	949.8804668627452	1226.427944556962	0.7745098039215687	96887.80762	102
Cluster_1046	DNA-nonIBD_abundance	165.8574038235294	165.8574038235294	256.3250786363636	0.6470588235294118	5639.15173	34
Cluster_1046	DNA-nonIBD_prevalence	0.6470588235294118	165.8574038235294	256.3250786363636	0.6470588235294118	5639.15173	34
Cluster_1046	DNA-within-phenotype_abundance	1341.891998382353	1341.891998382353	1600.8536121052632	0.8382352941176471	91248.65589000001	68
Cluster_1046	DNA-within-phenotype_prevalence	0.8382352941176471	1341.891998382353	1600.8536121052632	0.8382352941176471	91248.65589000001	68
Cluster_1047	DNA-CD_abundance	191.61342766176475	191.61342766176475	361.9364744722223	0.5294117647058824	13029.713081000004	68
Cluster_1047	DNA-CD_prevalence	0.5294117647058824	191.61342766176475	361.9364744722223	0.5294117647058824	13029.713081000004	68
Cluster_1047	DNA_abundance	307.4555007941177	307.4555007941177	454.49943595652184	0.6764705882352942	31360.461081000005	102
Cluster_1047	DNA_prevalence	0.6764705882352942	307.4555007941177	454.49943595652184	0.6764705882352942	31360.461081000005	102
Cluster_1047	DNA-nonIBD_abundance	539.1396470588235	539.1396470588235	555.4772121212121	0.9705882352941176	18330.748	34
Cluster_1047	DNA-nonIBD_prevalence	0.9705882352941176	539.1396470588235	555.4772121212121	0.9705882352941176	18330.748	34
Cluster_1047	DNA-within-phenotype_abundance	539.1396470588235	539.1396470588235	555.4772121212121	0.9705882352941176	18330.748	34
Cluster_1047	DNA-within-phenotype_prevalence	0.9705882352941176	539.1396470588235	555.4772121212121	0.9705882352941176	18330.748	34
Cluster_1048	DNA-CD_abundance	480.90510794117654	480.90510794117654	990.9559800000002	0.4852941176470588	32701.547340000005	68
Cluster_1048	DNA-CD_prevalence	0.4852941176470588	480.90510794117654	990.9559800000002	0.4852941176470588	32701.547340000005	68
Cluster_1048	DNA_abundance	598.445120980392	598.445120980392	1017.3567056666664	0.5882352941176471	61041.40233999998	102
Cluster_1048	DNA_prevalence	0.5882352941176471	598.445120980392	1017.3567056666664	0.5882352941176471	61041.40233999998	102
Cluster_1048	DNA-nonIBD_abundance	833.5251470588237	833.5251470588237	1049.6242592592594	0.7941176470588235	28339.855000000003	34
Cluster_1048	DNA-nonIBD_prevalence	0.7941176470588235	833.5251470588237	1049.6242592592594	0.7941176470588235	28339.855000000003	34
Cluster_1048	DNA-within-phenotype_abundance	833.5251470588237	833.5251470588237	1049.6242592592594	0.7941176470588235	28339.855000000003	34
Cluster_1048	DNA-within-phenotype_prevalence	0.7941176470588235	833.5251470588237	1049.6242592592594	0.7941176470588235	28339.855000000003	34
Cluster_1049	DNA-CD_abundance	348.73987777941176	348.73987777941176	988.0963203749999	0.35294117647058826	23714.311689	68
Cluster_1049	DNA-CD_prevalence	0.35294117647058826	348.73987777941176	988.0963203749999	0.35294117647058826	23714.311689	68
Cluster_1049	DNA_abundance	368.03814106862745	368.03814106862745	853.1793270227273	0.43137254901960786	37539.890389	102
Cluster_1049	DNA_prevalence	0.43137254901960786	368.03814106862745	853.1793270227273	0.43137254901960786	37539.890389	102
Cluster_1049	DNA-nonIBD_abundance	406.6346676470588	406.6346676470588	691.2789349999999	0.5882352941176471	13825.578699999998	34
Cluster_1049	DNA-nonIBD_prevalence	0.5882352941176471	406.6346676470588	691.2789349999999	0.5882352941176471	13825.578699999998	34
Cluster_1049	DNA-within-phenotype_abundance	406.6346676470588	406.6346676470588	691.2789349999999	0.5882352941176471	13825.578699999998	34
Cluster_1049	DNA-within-phenotype_prevalence	0.5882352941176471	406.6346676470588	691.2789349999999	0.5882352941176471	13825.578699999998	34
Cluster_105	DNA-CD_abundance	501.0075692647058	501.0075692647058	709.7607231249999	0.7058823529411765	34068.514709999996	68
Cluster_105	DNA-CD_prevalence	0.7058823529411765	501.0075692647058	709.7607231249999	0.7058823529411765	34068.514709999996	68
Cluster_105	DNA_abundance	377.04699941176483	377.04699941176483	557.3738252173914	0.6764705882352942	38458.79394000001	102
Cluster_105	DNA_prevalence	0.6764705882352942	377.04699941176483	557.3738252173914	0.6764705882352942	38458.79394000001	102
Cluster_105	DNA-nonIBD_abundance	129.12585970588233	129.12585970588233	209.06091571428567	0.6176470588235294	4390.279229999999	34
Cluster_105	DNA-nonIBD_prevalence	0.6176470588235294	129.12585970588233	209.06091571428567	0.6176470588235294	4390.279229999999	34
Cluster_105	DNA-within-phenotype_abundance	501.0075692647058	501.0075692647058	709.7607231249999	0.7058823529411765	34068.514709999996	68
Cluster_105	DNA-within-phenotype_prevalence	0.7058823529411765	501.0075692647058	709.7607231249999	0.7058823529411765	34068.514709999996	68
Cluster_1050	DNA-CD_abundance	926.7641436764707	926.7641436764707	1086.551065	0.8529411764705882	63019.96177	68
Cluster_1050	DNA-CD_prevalence	0.8529411764705882	926.7641436764707	1086.551065	0.8529411764705882	63019.96177	68
Cluster_1050	DNA_abundance	668.0118480392156	668.0118480392156	873.5539551282051	0.7647058823529411	68137.2085	102
Cluster_1050	DNA_prevalence	0.7647058823529411	668.0118480392156	873.5539551282051	0.7647058823529411	68137.2085	102
Cluster_1050	DNA-nonIBD_abundance	150.5072567647059	150.5072567647059	255.8623365	0.5882352941176471	5117.24673	34
Cluster_1050	DNA-nonIBD_prevalence	0.5882352941176471	150.5072567647059	255.8623365	0.5882352941176471	5117.24673	34
Cluster_1050	DNA-within-phenotype_abundance	926.7641436764707	926.7641436764707	1086.551065	0.8529411764705882	63019.96177	68
Cluster_1050	DNA-within-phenotype_prevalence	0.8529411764705882	926.7641436764707	1086.551065	0.8529411764705882	63019.96177	68
Cluster_1051	DNA-CD_abundance	1045.9825716176472	1045.9825716176472	1226.3243943103448	0.8529411764705882	71126.81487	68
Cluster_1051	DNA-CD_prevalence	0.8529411764705882	1045.9825716176472	1226.3243943103448	0.8529411764705882	71126.81487	68
Cluster_1051	DNA_abundance	746.8715196078432	746.8715196078432	952.2611875	0.7843137254901961	76180.895	102
Cluster_1051	DNA_prevalence	0.7843137254901961	746.8715196078432	952.2611875	0.7843137254901961	76180.895	102
Cluster_1051	DNA-nonIBD_abundance	148.64941558823529	148.64941558823529	229.73091499999998	0.6470588235294118	5054.080129999999	34
Cluster_1051	DNA-nonIBD_prevalence	0.6470588235294118	148.64941558823529	229.73091499999998	0.6470588235294118	5054.080129999999	34
Cluster_1051	DNA-within-phenotype_abundance	1045.9825716176472	1045.9825716176472	1226.3243943103448	0.8529411764705882	71126.81487	68
Cluster_1051	DNA-within-phenotype_prevalence	0.8529411764705882	1045.9825716176472	1226.3243943103448	0.8529411764705882	71126.81487	68
Cluster_1052	DNA-CD_abundance	885.4680891764705	885.4680891764705	1157.9198089230767	0.7647058823529411	60211.830063999994	68
Cluster_1052	DNA-CD_prevalence	0.7647058823529411	885.4680891764705	1157.9198089230767	0.7647058823529411	60211.830063999994	68
Cluster_1052	DNA_abundance	1258.862047686275	1258.862047686275	1493.0689402790704	0.8431372549019608	128403.92886400004	102
Cluster_1052	DNA_prevalence	0.8431372549019608	1258.862047686275	1493.0689402790704	0.8431372549019608	128403.92886400004	102
Cluster_1052	DNA-nonIBD_abundance	2005.6499647058827	2005.6499647058827	2005.6499647058827	1.0	68192.0988	34
Cluster_1052	DNA-nonIBD_prevalence	1.0	2005.6499647058827	2005.6499647058827	1.0	68192.0988	34
Cluster_1052	DNA-within-phenotype_abundance	2005.6499647058827	2005.6499647058827	2005.6499647058827	1.0	68192.0988	34
Cluster_1052	DNA-within-phenotype_prevalence	1.0	2005.6499647058827	2005.6499647058827	1.0	68192.0988	34
Cluster_1053	DNA-CD_abundance	192.74996470588235	192.74996470588235	422.8063741935483	0.45588235294117646	13106.997599999999	68
Cluster_1053	DNA-CD_prevalence	0.45588235294117646	192.74996470588235	422.8063741935483	0.45588235294117646	13106.997599999999	68
Cluster_1053	DNA_abundance	297.7783823529412	297.7783823529412	474.58429687500006	0.6274509803921569	30373.395000000004	102
Cluster_1053	DNA_prevalence	0.6274509803921569	297.7783823529412	474.58429687500006	0.6274509803921569	30373.395000000004	102
Cluster_1053	DNA-nonIBD_abundance	507.83521764705876	507.83521764705876	523.2241636363635	0.9705882352941176	17266.397399999998	34
Cluster_1053	DNA-nonIBD_prevalence	0.9705882352941176	507.83521764705876	523.2241636363635	0.9705882352941176	17266.397399999998	34
Cluster_1053	DNA-within-phenotype_abundance	507.83521764705876	507.83521764705876	523.2241636363635	0.9705882352941176	17266.397399999998	34
Cluster_1053	DNA-within-phenotype_prevalence	0.9705882352941176	507.83521764705876	523.2241636363635	0.9705882352941176	17266.397399999998	34
Cluster_1054	DNA_abundance	NaN	NaN	NaN	NaN	NaN	102
Cluster_1054	DNA_prevalence	NaN	NaN	NaN	NaN	NaN	102
Cluster_1055	DNA-CD_abundance	536.9000919117647	536.9000919117647	776.7916223404254	0.6911764705882353	36509.206249999996	68
Cluster_1055	DNA-CD_prevalence	0.6911764705882353	536.9000919117647	776.7916223404254	0.6911764705882353	36509.206249999996	68
Cluster_1055	DNA_abundance	364.72554470588227	364.72554470588227	609.8689436065572	0.5980392156862745	37202.00555999999	102
Cluster_1055	DNA_prevalence	0.5980392156862745	364.72554470588227	609.8689436065572	0.5980392156862745	37202.00555999999	102
Cluster_1055	DNA-nonIBD_abundance	20.376450294117642	20.376450294117642	49.48566499999999	0.4117647058823529	692.7993099999999	34
Cluster_1055	DNA-nonIBD_prevalence	0.4117647058823529	20.376450294117642	49.48566499999999	0.4117647058823529	692.7993099999999	34
Cluster_1055	DNA-within-phenotype_abundance	536.9000919117647	536.9000919117647	776.7916223404254	0.6911764705882353	36509.206249999996	68
Cluster_1055	DNA-within-phenotype_prevalence	0.6911764705882353	536.9000919117647	776.7916223404254	0.6911764705882353	36509.206249999996	68
Cluster_1056	DNA-CD_abundance	1198.5619526470591	1198.5619526470591	1455.3966567857146	0.8235294117647058	81502.21278000002	68
Cluster_1056	DNA-CD_prevalence	0.8235294117647058	1198.5619526470591	1455.3966567857146	0.8235294117647058	81502.21278000002	68
Cluster_1056	DNA_abundance	861.1953425490199	861.1953425490199	1140.8042200000004	0.7549019607843137	87841.92494000003	102
Cluster_1056	DNA_prevalence	0.7549019607843137	861.1953425490199	1140.8042200000004	0.7549019607843137	87841.92494000003	102
Cluster_1056	DNA-nonIBD_abundance	186.4621223529412	186.4621223529412	301.8910552380953	0.6176470588235294	6339.712160000001	34
Cluster_1056	DNA-nonIBD_prevalence	0.6176470588235294	186.4621223529412	301.8910552380953	0.6176470588235294	6339.712160000001	34
Cluster_1056	DNA-within-phenotype_abundance	1198.5619526470591	1198.5619526470591	1455.3966567857146	0.8235294117647058	81502.21278000002	68
Cluster_1056	DNA-within-phenotype_prevalence	0.8235294117647058	1198.5619526470591	1455.3966567857146	0.8235294117647058	81502.21278000002	68
Cluster_1057	DNA-CD_abundance	934.9257145588238	934.9257145588238	1077.5415015254239	0.8676470588235294	63574.948590000015	68
Cluster_1057	DNA-CD_prevalence	0.8676470588235294	934.9257145588238	1077.5415015254239	0.8676470588235294	63574.948590000015	68
Cluster_1057	DNA_abundance	668.4893778431372	668.4893778431372	897.1831123684209	0.7450980392156863	68185.91653999999	102
Cluster_1057	DNA_prevalence	0.7450980392156863	668.4893778431372	897.1831123684209	0.7450980392156863	68185.91653999999	102
Cluster_1057	DNA-nonIBD_abundance	135.61670441176472	135.61670441176472	271.23340882352943	0.5	4610.96795	34
Cluster_1057	DNA-nonIBD_prevalence	0.5	135.61670441176472	271.23340882352943	0.5	4610.96795	34
Cluster_1057	DNA-within-phenotype_abundance	934.9257145588238	934.9257145588238	1077.5415015254239	0.8676470588235294	63574.948590000015	68
Cluster_1057	DNA-within-phenotype_prevalence	0.8676470588235294	934.9257145588238	1077.5415015254239	0.8676470588235294	63574.948590000015	68
Cluster_1058	DNA-CD_abundance	1264.1999467647056	1264.1999467647056	1457.0440064406778	0.8676470588235294	85965.59637999999	68
Cluster_1058	DNA-CD_prevalence	0.8676470588235294	1264.1999467647056	1457.0440064406778	0.8676470588235294	85965.59637999999	68
Cluster_1058	DNA_abundance	904.0567924509803	904.0567924509803	1167.2632003797466	0.7745098039215687	92213.79282999999	102
Cluster_1058	DNA_prevalence	0.7745098039215687	904.0567924509803	1167.2632003797466	0.7745098039215687	92213.79282999999	102
Cluster_1058	DNA-nonIBD_abundance	183.77048382352942	183.77048382352942	312.4098225	0.5882352941176471	6248.19645	34
Cluster_1058	DNA-nonIBD_prevalence	0.5882352941176471	183.77048382352942	312.4098225	0.5882352941176471	6248.19645	34
Cluster_1058	DNA-within-phenotype_abundance	1264.1999467647056	1264.1999467647056	1457.0440064406778	0.8676470588235294	85965.59637999999	68
Cluster_1058	DNA-within-phenotype_prevalence	0.8676470588235294	1264.1999467647056	1457.0440064406778	0.8676470588235294	85965.59637999999	68
Cluster_1059	DNA-CD_abundance	262.43306029411764	262.43306029411764	424.8916214285714	0.6176470588235294	17845.448099999998	68
Cluster_1059	DNA-CD_prevalence	0.6176470588235294	262.43306029411764	424.8916214285714	0.6176470588235294	17845.448099999998	68
Cluster_1059	DNA_abundance	202.64832627450983	202.64832627450983	369.10945142857145	0.5490196078431373	20670.12928	102
Cluster_1059	DNA_prevalence	0.5490196078431373	202.64832627450983	369.10945142857145	0.5490196078431373	20670.12928	102
Cluster_1059	DNA-nonIBD_abundance	83.0788582352941	83.0788582352941	201.7629414285714	0.4117647058823529	2824.6811799999996	34
Cluster_1059	DNA-nonIBD_prevalence	0.4117647058823529	83.0788582352941	201.7629414285714	0.4117647058823529	2824.6811799999996	34
Cluster_1059	DNA-within-phenotype_abundance	262.43306029411764	262.43306029411764	424.8916214285714	0.6176470588235294	17845.448099999998	68
Cluster_1059	DNA-within-phenotype_prevalence	0.6176470588235294	262.43306029411764	424.8916214285714	0.6176470588235294	17845.448099999998	68
Cluster_106	DNA-CD_abundance	544.7633370588237	544.7633370588237	712.3828253846156	0.7647058823529411	37043.90692000001	68
Cluster_106	DNA-CD_prevalence	0.7647058823529411	544.7633370588237	712.3828253846156	0.7647058823529411	37043.90692000001	68
Cluster_106	DNA_abundance	396.1312283333334	396.1312283333334	553.498428630137	0.7156862745098039	40405.385290000006	102
Cluster_106	DNA_prevalence	0.7156862745098039	396.1312283333334	553.498428630137	0.7156862745098039	40405.385290000006	102
Cluster_106	DNA-nonIBD_abundance	98.86701088235294	98.86701088235294	160.0703985714286	0.6176470588235294	3361.4783700000003	34
Cluster_106	DNA-nonIBD_prevalence	0.6176470588235294	98.86701088235294	160.0703985714286	0.6176470588235294	3361.4783700000003	34
Cluster_106	DNA-within-phenotype_abundance	544.7633370588237	544.7633370588237	712.3828253846156	0.7647058823529411	37043.90692000001	68
Cluster_106	DNA-within-phenotype_prevalence	0.7647058823529411	544.7633370588237	712.3828253846156	0.7647058823529411	37043.90692000001	68
Cluster_1060	DNA_abundance	NaN	NaN	NaN	NaN	NaN	102
Cluster_1060	DNA_prevalence	NaN	NaN	NaN	NaN	NaN	102
Cluster_1061	DNA-CD_abundance	757.2347248529412	757.2347248529412	1072.7491935416667	0.7058823529411765	51491.96129	68
Cluster_1061	DNA-CD_prevalence	0.7058823529411765	757.2347248529412	1072.7491935416667	0.7058823529411765	51491.96129	68
Cluster_1061	DNA_abundance	1121.4711106862744	1121.4711106862744	1412.2228801234567	0.7941176470588235	114390.05329	102
Cluster_1061	DNA_prevalence	0.7941176470588235	1121.4711106862744	1412.2228801234567	0.7941176470588235	114390.05329	102
Cluster_1061	DNA-nonIBD_abundance	1849.9438823529413	1849.9438823529413	1906.002787878788	0.9705882352941176	62898.092000000004	34
Cluster_1061	DNA-nonIBD_prevalence	0.9705882352941176	1849.9438823529413	1906.002787878788	0.9705882352941176	62898.092000000004	34
Cluster_1061	DNA-within-phenotype_abundance	1849.9438823529413	1849.9438823529413	1906.002787878788	0.9705882352941176	62898.092000000004	34
Cluster_1061	DNA-within-phenotype_prevalence	0.9705882352941176	1849.9438823529413	1906.002787878788	0.9705882352941176	62898.092000000004	34
Cluster_1062	DNA-CD_abundance	140.8001526470588	140.8001526470588	398.9337658333333	0.35294117647058826	9574.41038	68
Cluster_1062	DNA-CD_prevalence	0.35294117647058826	140.8001526470588	398.9337658333333	0.35294117647058826	9574.41038	68
Cluster_1062	DNA_abundance	426.9227091176471	426.9227091176471	853.8454182352942	0.5	43546.116330000004	102
Cluster_1062	DNA_prevalence	0.5	426.9227091176471	853.8454182352942	0.5	43546.116330000004	102
Cluster_1062	DNA-nonIBD_abundance	999.1678220588236	999.1678220588236	1258.2113314814817	0.7941176470588235	33971.70595	34
Cluster_1062	DNA-nonIBD_prevalence	0.7941176470588235	999.1678220588236	1258.2113314814817	0.7941176470588235	33971.70595	34
Cluster_1062	DNA-within-phenotype_abundance	999.1678220588236	999.1678220588236	1258.2113314814817	0.7941176470588235	33971.70595	34
Cluster_1062	DNA-within-phenotype_prevalence	0.7941176470588235	999.1678220588236	1258.2113314814817	0.7941176470588235	33971.70595	34
Cluster_1063	DNA-CD_abundance	205.62393749999995	205.62393749999995	822.4957499999998	0.25	13982.427749999997	68
Cluster_1063	DNA-CD_prevalence	0.25	205.62393749999995	822.4957499999998	0.25	13982.427749999997	68
Cluster_1063	DNA_abundance	315.8575328431372	315.8575328431372	920.4990957142855	0.3431372549019608	32217.468349999996	102
Cluster_1063	DNA_prevalence	0.3431372549019608	315.8575328431372	920.4990957142855	0.3431372549019608	32217.468349999996	102
Cluster_1063	DNA-nonIBD_abundance	536.3247235294117	536.3247235294117	1013.0578111111109	0.5294117647058824	18235.040599999997	34
Cluster_1063	DNA-nonIBD_prevalence	0.5294117647058824	536.3247235294117	1013.0578111111109	0.5294117647058824	18235.040599999997	34
Cluster_1063	DNA-within-phenotype_abundance	536.3247235294117	536.3247235294117	1013.0578111111109	0.5294117647058824	18235.040599999997	34
Cluster_1063	DNA-within-phenotype_prevalence	0.5294117647058824	536.3247235294117	1013.0578111111109	0.5294117647058824	18235.040599999997	34
Cluster_1064	DNA-CD_abundance	679.7718600000001	679.7718600000001	810.9559031578949	0.8382352941176471	46224.48648000001	68
Cluster_1064	DNA-CD_prevalence	0.8382352941176471	679.7718600000001	810.9559031578949	0.8382352941176471	46224.48648000001	68
Cluster_1064	DNA_abundance	487.7342546078432	487.7342546078432	710.6984852857144	0.6862745098039216	49748.893970000005	102
Cluster_1064	DNA_prevalence	0.6862745098039216	487.7342546078432	710.6984852857144	0.6862745098039216	49748.893970000005	102
Cluster_1064	DNA-nonIBD_abundance	103.65904382352943	103.65904382352943	271.1082684615385	0.38235294117647056	3524.4074900000005	34
Cluster_1064	DNA-nonIBD_prevalence	0.38235294117647056	103.65904382352943	271.1082684615385	0.38235294117647056	3524.4074900000005	34
Cluster_1064	DNA-within-phenotype_abundance	679.7718600000001	679.7718600000001	810.9559031578949	0.8382352941176471	46224.48648000001	68
Cluster_1064	DNA-within-phenotype_prevalence	0.8382352941176471	679.7718600000001	810.9559031578949	0.8382352941176471	46224.48648000001	68
Cluster_1065	DNA-CD_abundance	560.20617275	560.20617275	952.3504936749999	0.5882352941176471	38094.019747	68
Cluster_1065	DNA-CD_prevalence	0.5882352941176471	560.20617275	952.3504936749999	0.5882352941176471	38094.019747	68
Cluster_1065	DNA_abundance	813.0581592843138	813.0581592843138	1184.7418892428573	0.6862745098039216	82931.932247	102
Cluster_1065	DNA_prevalence	0.6862745098039216	813.0581592843138	1184.7418892428573	0.6862745098039216	82931.932247	102
Cluster_1065	DNA-nonIBD_abundance	1318.762132352941	1318.762132352941	1494.5970833333333	0.8823529411764706	44837.9125	34
Cluster_1065	DNA-nonIBD_prevalence	0.8823529411764706	1318.762132352941	1494.5970833333333	0.8823529411764706	44837.9125	34
Cluster_1065	DNA-within-phenotype_abundance	1318.762132352941	1318.762132352941	1494.5970833333333	0.8823529411764706	44837.9125	34
Cluster_1065	DNA-within-phenotype_prevalence	0.8823529411764706	1318.762132352941	1494.5970833333333	0.8823529411764706	44837.9125	34
Cluster_1066	DNA_abundance	NaN	NaN	NaN	NaN	NaN	102
Cluster_1066	DNA_prevalence	NaN	NaN	NaN	NaN	NaN	102
Cluster_1067	DNA-CD_abundance	857.6320364558821	857.6320364558821	1166.3795695799997	0.7352941176470589	58318.97847899998	68
Cluster_1067	DNA-CD_prevalence	0.7352941176470589	857.6320364558821	1166.3795695799997	0.7352941176470589	58318.97847899998	68
Cluster_1067	DNA_abundance	1282.563681166667	1282.563681166667	1576.1625961325308	0.8137254901960784	130821.49547900005	102
Cluster_1067	DNA_prevalence	0.8137254901960784	1282.563681166667	1576.1625961325308	0.8137254901960784	130821.49547900005	102
Cluster_1067	DNA-nonIBD_abundance	2132.4269705882352	2132.4269705882352	2197.0459696969697	0.9705882352941176	72502.51699999999	34
Cluster_1067	DNA-nonIBD_prevalence	0.9705882352941176	2132.4269705882352	2197.0459696969697	0.9705882352941176	72502.51699999999	34
Cluster_1067	DNA-within-phenotype_abundance	2132.4269705882352	2132.4269705882352	2197.0459696969697	0.9705882352941176	72502.51699999999	34
Cluster_1067	DNA-within-phenotype_prevalence	0.9705882352941176	2132.4269705882352	2197.0459696969697	0.9705882352941176	72502.51699999999	34
Cluster_1068	DNA-CD_abundance	337.30279661764706	337.30279661764706	432.7658522641509	0.7794117647058824	22936.59017	68
Cluster_1068	DNA-CD_prevalence	0.7794117647058824	337.30279661764706	432.7658522641509	0.7794117647058824	22936.59017	68
Cluster_1068	DNA_abundance	242.10167049019608	242.10167049019608	379.9133906153846	0.6372549019607843	24694.37039	102
Cluster_1068	DNA_prevalence	0.6372549019607843	242.10167049019608	379.9133906153846	0.6372549019607843	24694.37039	102
Cluster_1068	DNA-nonIBD_abundance	51.69941823529412	51.69941823529412	146.481685	0.35294117647058826	1757.78022	34
Cluster_1068	DNA-nonIBD_prevalence	0.35294117647058826	51.69941823529412	146.481685	0.35294117647058826	1757.78022	34
Cluster_1068	DNA-within-phenotype_abundance	337.30279661764706	337.30279661764706	432.7658522641509	0.7794117647058824	22936.59017	68
Cluster_1068	DNA-within-phenotype_prevalence	0.7794117647058824	337.30279661764706	432.7658522641509	0.7794117647058824	22936.59017	68
Cluster_1069	DNA_abundance	NaN	NaN	NaN	NaN	NaN	102
Cluster_1069	DNA_prevalence	NaN	NaN	NaN	NaN	NaN	102
Cluster_107	DNA-CD_abundance	979.4421670588233	979.4421670588233	1233.3716177777776	0.7941176470588235	66602.06735999999	68
Cluster_107	DNA-CD_prevalence	0.7941176470588235	979.4421670588233	1233.3716177777776	0.7941176470588235	66602.06735999999	68
Cluster_107	DNA_abundance	1444.0429545098036	1444.0429545098036	1693.015877701149	0.8529411764705882	147292.38135999997	102
Cluster_107	DNA_prevalence	0.8529411764705882	1444.0429545098036	1693.015877701149	0.8529411764705882	147292.38135999997	102
Cluster_107	DNA-nonIBD_abundance	2373.244529411765	2373.244529411765	2445.1610303030307	0.9705882352941176	80690.31400000001	34
Cluster_107	DNA-nonIBD_prevalence	0.9705882352941176	2373.244529411765	2445.1610303030307	0.9705882352941176	80690.31400000001	34
Cluster_107	DNA-within-phenotype_abundance	2373.244529411765	2373.244529411765	2445.1610303030307	0.9705882352941176	80690.31400000001	34
Cluster_107	DNA-within-phenotype_prevalence	0.9705882352941176	2373.244529411765	2445.1610303030307	0.9705882352941176	80690.31400000001	34
Cluster_1070	DNA-CD_abundance	1014.5611736764704	1014.5611736764704	1189.485513965517	0.8529411764705882	68990.15980999998	68
Cluster_1070	DNA-CD_prevalence	0.8529411764705882	1014.5611736764704	1189.485513965517	0.8529411764705882	68990.15980999998	68
Cluster_1070	DNA_abundance	716.546499215686	716.546499215686	974.503238933333	0.7352941176470589	73087.74291999998	102
Cluster_1070	DNA_prevalence	0.7352941176470589	716.546499215686	974.503238933333	0.7352941176470589	73087.74291999998	102
Cluster_1070	DNA-nonIBD_abundance	120.51715029411764	120.51715029411764	241.03430058823528	0.5	4097.58311	34
Cluster_1070	DNA-nonIBD_prevalence	0.5	120.51715029411764	241.03430058823528	0.5	4097.58311	34
Cluster_1070	DNA-within-phenotype_abundance	1014.5611736764704	1014.5611736764704	1189.485513965517	0.8529411764705882	68990.15980999998	68
Cluster_1070	DNA-within-phenotype_prevalence	0.8529411764705882	1014.5611736764704	1189.485513965517	0.8529411764705882	68990.15980999998	68
Cluster_1071	DNA-CD_abundance	547.1452325	547.1452325	688.9977001851852	0.7941176470588235	37205.87581	68
Cluster_1071	DNA-CD_prevalence	0.7941176470588235	547.1452325	688.9977001851852	0.7941176470588235	37205.87581	68
Cluster_1071	DNA_abundance	387.1005521568627	387.1005521568627	556.1162861971831	0.696078431372549	39484.25631999999	102
Cluster_1071	DNA_prevalence	0.696078431372549	387.1005521568627	556.1162861971831	0.696078431372549	39484.25631999999	102
Cluster_1071	DNA-nonIBD_abundance	67.01119147058823	67.01119147058823	134.02238294117646	0.5	2278.38051	34
Cluster_1071	DNA-nonIBD_prevalence	0.5	67.01119147058823	134.02238294117646	0.5	2278.38051	34
Cluster_1071	DNA-within-phenotype_abundance	547.1452325	547.1452325	688.9977001851852	0.7941176470588235	37205.87581	68
Cluster_1071	DNA-within-phenotype_prevalence	0.7941176470588235	547.1452325	688.9977001851852	0.7941176470588235	37205.87581	68
Cluster_1072	DNA-CD_abundance	741.382190985294	741.382190985294	1145.7724769772724	0.6470588235294118	50413.98898699999	68
